SMILES,Y1,Y2,Y3,Y4
C[C@H](O)[C@H](O)[C@@H]1CNc2nc(N)[nH]c(=O)c2N1,9.19479304710692,3.2266692990320434,1,2
Cn1cnc2c1c(=O)[nH]c(=O)n2C,6.223563326379247,2.4565867352911397,1,4
O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)c(O)c2)[C@H]1O,2.8633603259572906,4.089191332856437,1,3
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,9.95119594042266,7.141954177644864,0,4
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,1.936286829761119,5.134164891689438,1,0
CC(C)(C)NC[C@H](O)c1ccccc1Cl,1.3746244025179766,0.7381872287539082,1,4
COc1cc(C=C(C#N)C#N)cc(O)c1O,8.928771397264937,2.3380078100649193,0,1
COc1ccc(C=C(C#N)C#N)cc1,5.975874781072422,1.6271942130760697,0,1
Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1,2.57318741913916,1.9617737460506357,0,0
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,0.7180504605312277,9.822657220548335,1,4
COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O,6.348212219234577,6.915848154782662,1,2
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,9.144076217041029,8.670737597878505,0,2
CNCC[C@H](Oc1ccccc1C)c1ccccc1,2.0633588264877223,6.894009691375769,1,3
C/C=C(\C)C(=O)O[C@@H]1C(C)=C2[C@@H]3OC(=O)[C@](C)(O)[C@@]3(O)[C@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC,2.340267847913513,2.2868927408136805,1,5
C=C/C(C)=C/[C@]1(C)SC(=O)C(C)=C1O,8.932941028090884,8.146869675855598,1,5
CN(C(=O)Cc1ccccc1)[C@@H]1CC[C@@]2(CCCO2)C[C@H]1N1CCCC1,0.1492813245689173,5.95077864411394,0,5
CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccccc2)CC1,3.463403375900107,9.855732827819041,1,4
COc1ccc2c(c1)CC[C@@H]1[C@@H]3CC[C@@H](NCCCCCCN4C(=O)C=CC4=O)[C@@]3(C)CC[C@@H]21,3.5178199270199304,7.371671513528803,0,3
O=C(O)/C=C\c1cnc[nH]1,9.333752525140348,4.015458954589869,0,5
COc1ccccc1NC(=O)Nc1nc(-c2cccnc2)nc2ccccc12,0.3467616301606613,5.551782980520727,1,1
N[C@H](Cn1ccc(=O)[nH]c1=O)C(=O)O,4.674580169560292,0.1329557912507906,0,1
C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2cccc3cccc(c23)C1=O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,7.042621936321751,4.342878685089577,0,4
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,8.891345703813545,7.043040326797218,0,5
OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1,7.766524314532245,6.633330936597307,1,0
C[C@H](N)C1CCC(C(=O)Nc2ccncc2)CC1,2.340836910554851,3.339387661280834,0,0
COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,9.9768804521939,7.959546442021117,0,4
Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@H]2COP(=O)([O-])O[C@@H]2[C@H]1O.[Na+],1.626810489918974,8.181239744902117,1,3
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],9.415760493452877,8.331454939010618,0,0
C[N+](C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@H]1O.[Na+],0.3310188162026484,4.589946226423207,1,4
CCCC.CCCCCCCC.CCCCCCCCCCCCCCC/C=C\[C@H](O)[C@@H](NC(=O)CCCCCCCCCCCCC)OC,7.000382993189419,0.2353984568520262,1,5
Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2[C@@H]1O[C@H]2COP(=O)([O-])O[C@@H]2[C@H]1O.[Na+],5.256767732279552,2.7290659296364526,0,0
C[C@@H](Cc1ccc2c(c1)OC(C(=O)[O-])(C(=O)[O-])O2)NC[C@H](O)c1cccc(Cl)c1.[Na+].[Na+],1.5390407638984716,9.000740507896918,0,0
NC(N)=[N+]1CCc2ccccc2C1.NC(N)=[N+]1CCc2ccccc2C1.O=S(=O)([O-])[O-],4.103152117975144,2.8875430608282215,1,1
O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O.[Na+].[Na+],2.6429859752619955,0.9557355010490076,1,1
C[C@@]12CC[C@@H](OS(=O)(=O)[O-])CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]12.[Na+],5.668304272503892,0.6478231240475962,1,1
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1.CS(=O)(=O)O,9.855064419896387,5.626675407315539,0,5
COc1cc2nc(N3CCN(C(=O)[C@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,1.7774218293876687,9.34694253513887,0,4
CNC[C@H](O)c1ccc(O)c(O)c1.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,1.5678617227958958,6.802081609286674,1,3
CC(=O)O[C@@H]1C[C@]2(C)[C@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-].[Na+],6.016945665755754,7.161065489552906,0,0
O=C([O-])c1cc2cc(Cc3cccnc3)ccc2o1.[Na+],4.37739441390907,2.9514955962406164,0,1
NC(N)=Nc1ccc2[nH]c3c(c2c1)C[C@]1(O)[C@@H]2Cc4ccc(O)c5c4[C@]1(CCN2CC1CC1)[C@H]3O5.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,9.253834862252283,1.8128414512834823,1,0
CCCCC[C@H](O)CCCC(=O)[O-].[Na+],0.017655331717985057,6.587823025611879,0,0
C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+],0.9560190814001357,1.8694143734750768,1,3
Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1.[Na+],0.6589839356706972,0.1938482860745816,1,5
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,9.71722836005618,7.654672555060702,1,2
C=CCN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,9.044662811642217,1.6452506914455933,0,0
CS(=O)(=O)O.CSc1ccc2c(c1)[C@H](N1CCN(C)CC1)Cc1ccccc1S2,1.0647000253256889,8.760728519972435,0,5
CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)[O-])n2Cc1ccc(Cl)cc1.[Na+],5.331110853087959,9.735477270058125,0,2
Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.[Na+],7.642101893078546,6.875280675019054,0,3
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)(O)CP(=O)(O)OP(=O)([O-])[O-])[C@H](O)[C@@H]1O.[Li+].[Li+],9.416812959116367,2.0111675559982913,1,3
CS(=O)(=O)O.Oc1ccc2c3c1O[C@H]1c4oc5ccccc5c4C[C@]4(O)[C@H](C2)N(CC2CC2)CC[C@@]314,2.9241847150904787,0.24047967161308081,1,1
O=C([O-])/C=C\[C@H](O)c1ccc(Cl)cc1.[Na+],9.618830890536858,3.0629368996283612,1,1
CN1CCC[C@@H]1c1cccnc1.O=C(O)[C@@H](O)[C@@H](O)C(=O)O.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,0.6893393106420043,4.660968711697824,1,2
O=C(Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)c1)Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],4.8205711111212315,9.887949602446833,0,2
NC(=O)C(=O)[O-].[Na+],0.33292912043532796,6.007507006228461,1,5
CC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC=C4C[C@H](OS(=O)(=O)[O-])CC[C@@]4(C)[C@H]3CC[C@@]12C.[Na+],0.09679871399905449,1.68716218972641,0,2
CS(=O)(=O)O.NC(=Nc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N,0.5307408061744023,8.121732093705145,1,2
O=C([O-])CC[C@@H](NC(=O)c1ccccc1C(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],4.952119707144522,6.877386509512668,1,4
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S([O-])OCCO.O=S([O-])OCCO,8.213113260951873,8.84762336350218,1,5
CCCC(CCC)C(=O)[O-].[Na+],2.0066001780996965,7.901588837497768,0,2
CCCN1C[C@@H](CSC)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21.CS(=O)(=O)O,4.459225987055074,2.301990707707502,1,5
CCN1CCC[C@@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,4.646781784821611,3.5099293189941907,0,1
CC(C)C[C@H](NP(=O)([O-])O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-].[Na+].[Na+],4.403529828757133,2.4275595242917225,0,5
O=C(O)[C@@H](O)[C@@H](O)C(=O)O.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,5.203266318356442,2.577638895287633,1,4
NC(=S)c1ccc[n+]([C@@H]2O[C@@H](COP(=O)([O-])OP(=O)(O)OC[C@@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@@H](OP(=O)([O-])O)[C@H]3O)[C@@H](O)[C@H]2O)c1.[Na+],4.112672508307834,0.6508545241733155,0,5
S=C([S-])O[C@@H]1C[C@@H]2C[C@H]1[C@@H]1CCC[C@H]21.[K+],4.69879531028102,5.6811460195615435,1,2
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CC[C@@]2(CCCO2)C[C@H]1N1CCCC1.CS(=O)(=O)O,4.39090002728329,1.1406072242508303,0,0
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,9.503804413938381,0.5263700198269017,1,5
CS(=O)(=O)O.Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,7.072956092494261,5.831010510416411,1,5
[NH-]S(=O)(=O)Cc1noc2ccccc12.[Na+],2.656905991727493,1.2258650809613136,0,5
C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,2.466360446099851,3.2906989719685944,0,4
C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,0.6729225181391951,7.5650949085662464,0,4
COC(=O)[C@H]1[C@H](OC)[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)C[C@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@@H]3C[C@H]21,4.5422365045747295,3.36856195499623,1,0
O=C1O[C@@H]([C@@H](O)CO)[C@@H](O)[C@H]1O,8.86419170675839,0.027739586966828433,0,3
C[n+]1ccccc1/C=N\O,5.2932879985141845,1.6056326861352943,1,3
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,4.341549088279364,0.9751944949016944,1,0
N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,4.309420139973989,8.6415037059688,1,4
CCCc1cc(=O)[nH]c(=S)[nH]1,9.534993444028178,7.901119952223317,1,3
CC(=O)S[C@H]1CC2=CC(=O)CC[C@@]2(C)[C@H]2CC[C@@]3(C)[C@H](CC[C@]34CCC(=O)O4)[C@@H]12,5.085227175440714,7.84221439147752,0,2
COP(=O)(OC)[C@@H](O)C(Cl)(Cl)Cl,8.1359002405674,2.197801513583709,0,3
C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,5.7030988182041,5.844131305191581,0,3
C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1CCC2=O,0.14701322440814013,2.4638028220476462,0,4
CC(C)(C(=O)c1cccnc1)c1cccnc1,4.698113134981932,0.32697633858638664,1,2
O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@H](CO)O2)cc1I,8.815310272378579,6.259380574465132,0,5
NNC(=O)c1ccncc1,1.0162117417587124,7.858999904911864,0,1
C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1,1.489463579182222,0.8985673497780888,1,0
CC/C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,0.288075083397179,7.864305815230041,0,5
CN(CCCCCCCCCCN(C)C(=O)Oc1ccccc1[N+](C)(C)C)C(=O)Oc1ccccc1[N+](C)(C)C,3.5110673069082154,4.884739342376312,1,5
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,7.05380615981271,3.2424458611794993,1,0
NC(N)=NS(=O)(=O)c1ccc(N)cc1,0.16694219591881,3.09341797598473,1,4
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,5.659711138207816,2.337918380635932,0,0
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,4.309509045287326,2.156065983059193,1,1
O=C(O)CCCC[C@H]1SC[C@H]2NC(=O)N[C@@H]21,5.9899324402418594,0.9778538375119816,1,1
Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,3.538311183837793,3.4754630400492315,1,5
Cc1ccccc1OC[C@H](O)CO,0.9211882742630639,0.4329741806992826,0,5
Cc1cc(C(=O)NNCc2ccccc2)no1,7.190488451190339,5.760869962808211,0,4
NC(=O)N/N=C\c1ccc([N+](=O)[O-])o1,4.392356927935088,9.182082512903717,0,2
c1ccc(CC2=NCCN2)cc1,8.223536518998104,1.1653521700061664,0,1
Cn1cc[nH]c1=S,6.734169487098896,4.661734613010852,1,0
Cc1cc(=O)n(-c2ccccc2)n1C,5.906963119488838,5.480028150385875,0,4
O=C1NCCN1c1ncc([N+](=O)[O-])s1,4.1173275067991355,5.709571074331604,1,2
Nc1ccc(C(=O)NCC(=O)O)cc1,9.585654872149064,5.098527180898431,0,5
Nc1nc2cc(Cl)ccc2o1,3.6954378693603926,1.4676564912195578,1,1
CCOc1ccc(NC(C)=O)cc1,3.183903742784646,8.07533784979685,1,3
C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,0.3198953768077184,1.8485574602104016,0,3
COc1cc(N[C@@H](C)CCCN)c2ncccc2c1,0.08909123751898895,2.633836933568011,0,0
Nc1ccc(S(N)(=O)=O)cc1,6.108953932731973,6.79432327013224,0,2
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@](C)(O)[C@H]3C[C@@H]12,2.9621318634791463,6.16402970785972,1,3
C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H](C(=O)CO)CC[C@H]12,9.333009855563077,0.12372524185364497,0,3
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2,5.865982890056883,3.0868304700784712,0,5
C[C@@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@H](O)CC[C@@]34C=O)[C@]1(O)CC[C@@H]2C1=CC(=O)OC1,4.198134208426146,3.4603639639092587,1,2
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,9.516274252921278,0.61592643751747,0,3
O=C1CN(/N=C\c2ccc([N+](=O)[O-])o2)C(=O)N1,4.108024659248831,3.4424522444233885,1,4
O=C1OCCN1/N=C\c1ccc([N+](=O)[O-])o1,6.7907680408889695,4.273970623342917,1,5
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,9.010317138690507,9.805472918708029,1,0
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@]21C,9.529354089016012,0.0845347429153398,0,5
O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@H](CO)O2)cc1C(F)(F)F,2.5419355075888586,6.4432226770318035,0,3
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,7.202566573142475,6.0087490103484225,1,0
C#C[C@]1(O)CC[C@@H]2[C@H]3CCc4cc(OC)ccc4[C@@H]3CC[C@@]21C,2.0347092445769865,0.33075425788299473,1,1
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N[C@H](Cc1ccccc1)NS2(=O)=O,2.8633469504456577,4.268886057752156,0,2
CC[C@H]1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,1.1206990036278086,0.4941319181702353,1,5
C[N+]1(C)CCC[C@@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,6.655837306324149,0.796525481991418,0,1
C=C1C[C@@]23C[C@]1(O)CC[C@@H]2[C@]12C=C[C@@H](O)[C@](C)(C(=O)O1)[C@H]2[C@H]3C(=O)O,0.7462982558852027,5.99360618468038,1,1
NS(=O)(=O)c1cc([C@@]2(O)NC(=O)c3ccccc32)ccc1Cl,2.4737207852345744,4.198368975553778,0,5
C[C@@H]1CC[C@@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@]3(C)CC[C@H]3C(C)(C)[C@H](O)CC[C@]43C)[C@H]2[C@@H]1C,2.364124053395702,5.532282035106771,1,1
C[C@H]1CC[C@@]2(NC1)O[C@@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@@]5(C)[C@@H]4CC[C@]3(C)[C@@H]1[C@@H]2C,9.001353805315969,9.476640830492277,1,5
CCC[C@@](C)(COC(N)=O)COC(=O)NC(C)C,5.469729204900245,5.0587536263544575,0,5
CN1C(=O)CCS(=O)(=O)[C@@H]1c1ccc(Cl)cc1,4.458342350314818,6.9376410499006935,1,0
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,2.2353305286912875,8.67336136182748,1,2
O=C1c2ccccc2C(=O)C1c1ccccc1,2.5298102761969234,2.8349187762620245,1,0
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,2.763531747585347,9.13647101683418,1,2
CC[C@H](CC[C@H](C)[C@@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(C)C,9.942831567546882,0.47746103269042495,0,1
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,3.0909390312965677,6.269279776840197,1,1
COc1ccc2c(OC)c3ccoc3nc2c1OC,5.329199208950632,7.166505064334757,1,5
C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,3.9592846563358277,8.750649603310457,1,4
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.4272047013534308,3.561703521820715,0,0
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,6.6457115511684774,6.305888558592928,0,1
CCN1C(=O)N[C@@H](c2ccccc2)C1=O,5.925057500328705,6.455215507268218,1,2
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H](O[N+](=O)[O-])CO[C@H]12,4.64846725233226,7.217315417604673,0,2
CN(C)Cc1c[nH]c2ccccc12,1.0690360444307812,9.995543882978783,1,3
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,6.104892167525003,4.890466582772991,1,3
COc1cc2ccc(=O)oc2cc1O,6.943427095017508,9.412395624157767,1,1
COc1ccccc1OC[C@H](O)CO,9.231855606077797,6.557409196239831,1,0
CNC[C@H](O)c1ccc(O)cc1,4.145326414275448,6.824167310657997,1,3
CCOC(=O)c1ccc(N)cc1,0.9131795349913818,7.874980964266745,1,1
CCCCOC(=O)c1ccc(O)cc1,1.8473568287648512,1.4235842938297771,0,5
O=C(/C=C\C=C/c1ccc2c(c1)OCO2)N1CCCCC1,2.4398808764886573,4.634013653184236,1,3
NC(=O)N[C@H]1NC(=O)NC1=O,0.03796406889651216,4.59031781410966,0,3
Oc1ccc(OCc2ccccc2)cc1,7.459945483217166,6.368086018963757,1,5
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,1.3836528472281495,2.1354547114773648,0,0
CC[C@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,0.950251243095912,4.86169030751112,0,1
OC(c1ccccc1)(c1ccccc1)C1CCNCC1,5.215334063417841,7.105438614755673,0,0
NC(=O)Nc1ccc([As](=O)(O)O)cc1,2.5052618985159434,5.056103340083814,1,2
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,8.326944645950158,3.897897937175,0,0
COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)[C@@H](OC)CC(=O)C[C@H]1C,7.480344116373385,8.944505625900408,1,1
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,2.854816504985034,1.8722874318912963,1,4
CN1C(=O)OC(C)(C)C1=O,4.916833156181523,6.366733113980687,1,1
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,6.537314033496685,4.746992059078009,1,2
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]12C,1.4686921448675394,1.7678576668927204,1,2
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](O)CC[C@@]4(C)[C@H]3CC[C@]12C,2.820958089986224,6.813815923711173,0,2
CCN1CCC[C@@H](OC(=O)C(c2ccccc2)c2ccccc2)C1,9.296815090815096,6.822548743279749,1,1
Oc1c(I)cc(Cl)c2cccnc12,0.7703392314556101,1.6129655238332774,1,5
COc1ccc(C(=O)c2ccccc2O)c(O)c1,2.229957957217883,7.901736428588758,0,5
COc1ccc(C(=O)c2ccccc2)c(O)c1,0.26878310188878096,8.46640123929456,0,5
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,5.943582670081732,1.5411438413975986,1,2
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,5.936980726278318,3.5045135550438333,1,0
NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](C(Cl)Cl)NS2(=O)=O,9.522718074157678,9.435669032736543,1,3
Nc1nc2n[nH]nc2c(=O)[nH]1,3.5093410733178345,7.077357806714595,1,0
NCc1ccc(S(N)(=O)=O)cc1,7.481163148945634,7.909028915069114,0,2
CCCC[C@H](CC)CN1CN(C[C@@H](CC)CCCC)CC(C)(N)C1,4.267851602375098,2.6762855599110305,0,4
CC[C@H](C)C(=O)O[C@@H]1[C@H](O)[C@@H]2[C@H](CN3C[C@@H](C)CC[C@@H]3[C@@]2(C)O)[C@@H]2C[C@@]34O[C@@]5(O)[C@@H](OC(=O)[C@](C)(O)CC)CC[C@@]3(C)[C@H]5[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,4.69382030773307,8.056653009948164,1,5
C[C@@]12CC[C@@H]3[C@H](CC[C@H]4C[C@@H](O)CC[C@]43C)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,6.458537452861153,7.72506131907736,1,0
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,9.689793050972957,9.602598061504011,1,1
c1ccc2[nH]c(-c3cscn3)nc2c1,0.30902526328875246,6.810850706531832,1,2
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,3.833574514929289,8.018252974502483,1,3
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]12C,5.330010867408394,5.659111440195477,1,1
CC(=O)C[C@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1.8743121346462255,9.15202464053586,0,0
C[C@H](N)[C@@H](O)c1ccccc1,7.907504245150172,7.593566649704274,1,4
C#C[C@@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@H]4[C@H]3CC[C@]21C,5.7972772301707,8.09006023364063,0,5
C(#CCN1CCCC1)CN1CCCC1,1.2631921006175972,5.675416997434189,1,0
CCN1C[C@]2(COC)[C@@H](O)C[C@@H](OC)[C@]34[C@H]5C[C@]6(O)[C@@H](OC)[C@@H](O)[C@](OC(C)=O)([C@H]5[C@@H]6OC(=O)c5ccccc5)[C@@H]([C@H](OC)[C@H]23)[C@@H]14,2.223245553497194,9.974970023829764,1,2
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.9509565781597629,7.688637617454219,0,5
CO[C@@H](C)[C@](O)(C(=O)OCC1=CCN2CC[C@@H](O)[C@H]12)C(C)C,9.652716797473577,3.1920218525058477,1,5
CNCCC=C1c2ccccc2C=Cc2ccccc21,7.113954856859095,6.441232311341974,1,4
O=c1ccc2cc(O)c(O)cc2o1,6.251512729185818,4.6228534664947585,0,4
C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@@](C)(O)[C@@]1(C)O)[C@H]23,5.784120691790415,7.192627562068181,1,2
CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,3.2738516417508268,7.196125994795404,1,3
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,0.6726841102598313,6.868713224954116,0,5
CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,6.601061653394441,5.879282245002805,0,4
COc1ccc2c(c1)[nH]c1c(C)nccc12,6.217147004487206,2.497463279055631,0,0
CNNCc1ccc(C(=O)NC(C)C)cc1,5.462781545442872,5.113582300324252,1,4
C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)C(=O)CC[C@H]12,6.321781975007193,5.286216155885772,0,2
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,5.5787601667648365,6.642529274985779,0,4
